,index,created_at,followers_count,full_text,lang,mode,retweet,retweet_count,retweet_text,retweeted,user_id,tweet_id,clean_text,polarity,date,hashtag,sentiment
28499,451,2019-11-23 00:42:29,4325,"I heard a rumor that you never find out the identity of the killer in #KnivesOut. That it's a ""whodunit"" without ever finding out ""whodunit"".

Seems like the kind of subversion of expectations we can expect from a Rian Johnson movie. 🙄 https://t.co/fnafqZ3Nxf",en,extended,False,0,,False,390435355,1198039079725584384,I heard a rumor that you never find out the identity of the killer in KnivesOut That its a whodunit without ever finding out whodunitSeems like the kind of subversion of expectations we can expect from a Rian Johnson movie,0.6,2019-11-23,KnivesOut,positive
21004,1032,2019-11-29 23:30:38,0,"#KnivesOutFilm is a triumph of a film. @ChrisEvans and @Ana_d_Armas  are amazing, and Daniel Craig is just special. Great casing and chemistry. #KnivesOut",en,extended,False,0,,False,1187070423256780803,1200557713488580613,KnivesOutFilm is a triumph of a film ChrisEvans and AnadArmas are amazing and Daniel Craig is just special Great casing and chemistry KnivesOut,0.5857142857142857,2019-11-29,KnivesOut,positive
17791,818,2019-12-01 21:11:43,1864,"Murder mysteries are perfect Sunday viewing!

Watch this #KnivesOut Trailer with #TheHitHouse #JesseGoodwin's #MusicSupervision, @DanDiaz481’s reimagining of ""I'm Gonna Live Till I Die,” &amp; @DavidAndronico's add'l music: https://t.co/ZjRVpp5rxX

See ""Knives Out"" in Theaters today! https://t.co/1V6s7N3qe2",en,extended,False,0,,False,278151444,1201247527871213568,Murder mysteries are perfect Sunday viewingWatch this KnivesOut Trailer with TheHitHouse JesseGoodwins MusicSupervision DanDiaz481s reimagining of Im Gonna Live Till I Die amp DavidAndronicos addl music See Knives Out in Theaters today,0.5852272727272727,2019-12-01,KnivesOut,positive
15939,965,2019-12-02 19:35:02,3606,"""Johnson’s spin on the whodunnit genre is an eclectic, suave concoction which matures exquisitely over the course of its run time like a fine wine.""

Read @joshteggert's SPOILER FREE review of Rian Johnson's latest film, #KnivesOut, below.
https://t.co/mGM2mUDPdD https://t.co/00pkjjcuNm",en,extended,False,1,,False,138362265,1201585585263132672,Johnsons spin on the whodunnit genre is an eclectic suave concoction which matures exquisitely over the course of its run time like a fine wineRead joshteggerts SPOILER FREE review of Rian Johnsons latest film KnivesOut below,0.5791666666666667,2019-12-02,KnivesOut,positive
20802,830,2019-11-30 00:16:56,714,"I just finished #KnivesOut. We get a well plotted mystery that’s full of red herrings, brilliant foreshadowing, witty dialogue, and an all around good time. One of the best movies I’ve seen all year and @rianjohnson continues to impress.
Grade: A",en,extended,False,0,,False,153989767,1200569362547122177,I just finished KnivesOut We get a well plotted mystery thats full of red herrings brilliant foreshadowing witty dialogue and an all around good time One of the best movies Ive seen all year and rianjohnson continues to impressGrade A,0.5750000000000001,2019-11-30,KnivesOut,positive
15331,355,2019-12-02 23:28:00,260,"#KnivesOut Superb murder mystery thriller with an ensemble cast. Suspense factor was moderate, which was good and worked out well in the climax. DC was excellent in his role as PI. Ana stole the show, with her clever role and performance. Must watch for the whodunit genre fans. https://t.co/4ibneHn6lx",en,extended,False,0,,False,171842759,1201644210992103424,KnivesOut Superb murder mystery thriller with an ensemble cast Suspense factor was moderate which was good and worked out well in the climax DC was excellent in his role as PI Ana stole the show with her clever role and performance Must watch for the whodunit genre fans,0.5733333333333334,2019-12-02,KnivesOut,positive
30517,396,2019-11-20 19:44:49,5497,"GIVEAWAY! In honour of the new movie #KnivesOut starring Chris Evans and Daniel Craig, we're giving away passes to the KNIVES OUT Mystery Mansion Pop-up November 26-28 in Toronto. Like this post and tag a friend for your chance to win! Contest closes Friday at noon. https://t.co/VSOmCX10hJ",en,extended,False,5,,False,2230526060,1197239392055824385,GIVEAWAY In honour of the new movie KnivesOut starring Chris Evans and Daniel Craig were giving away passes to the KNIVES OUT Mystery Mansion Popup November 2628 in Toronto Like this post and tag a friend for your chance to win Contest closes Friday at noon,0.5681818181818181,2019-11-20,KnivesOut,positive
22056,585,2019-11-28 22:47:15,1339,Nothing good is ever easy #KnivesOut,en,extended,False,0,,False,25446454,1200184407178596352,Nothing good is ever easy KnivesOut,0.5666666666666667,2019-11-28,KnivesOut,positive
14484,1505,2019-12-03 12:57:46,337,"#KnivesOut - one of the mosssttt amazing whodunnitts ever! 😍 The set, the costumes, the props - all are just fantastic! ♥️
@ChrisEvans you are and will always simply be the best! ♥️",en,extended,False,0,,False,277082982,1201847998247919617,KnivesOut one of the mosssttt amazing whodunnitts ever The set the costumes the props all are just fantastic ChrisEvans you are and will always simply be the best,0.5625,2019-12-03,KnivesOut,positive
13543,563,2019-12-03 21:32:57,1058,"Cannot reccomend #KnivesOut higher. 5 stars.  What a great fun movie!!🍺🍺🍺🍺

Fucking brilliant. 👏👏👏👏👏 https://t.co/fOpFBOmfBw",en,extended,False,0,,False,4897658218,1201977647988977664,Cannot reccomend KnivesOut higher 5 stars What a great fun movieFucking brilliant,0.5625,2019-12-03,KnivesOut,positive
7959,2964,2019-12-06 05:43:24,132,"I just saw Knives Out and my biggest takeaway, besides what an amazing film, is how dare Star Wars fans ruin us getting more @rianjohnson #KnivesOut #StarWars",en,extended,False,0,,False,450943276,1202825847482265600,I just saw Knives Out and my biggest takeaway besides what an amazing film is how dare Star Wars fans ruin us getting more rianjohnson KnivesOut StarWars,0.55,2019-12-06,KnivesOut,positive
13499,518,2019-12-03 21:55:30,374,"I think I liked #KnivesOut more than TLJ, and I loved TLJ. That Rian Johnson fella is pretty good.",en,extended,False,1,,False,253832612,1201983320508157952,I think I liked KnivesOut more than TLJ and I loved TLJ That Rian Johnson fella is pretty good,0.55,2019-12-03,KnivesOut,positive
23999,31,2019-11-27 00:52:14,3034,"Happy to report #KnivesOut is as good as everyone's saying. A bonkers whodunnit in the vein of an old-school Poirot, it's as entertaining as it is absorbing. Opens tomorrow. ⭐⭐⭐⭐ https://t.co/9fabgyb6UP",en,extended,False,2,,False,158951786,1199491084159614976,Happy to report KnivesOut is as good as everyones saying A bonkers whodunnit in the vein of an oldschool Poirot its as entertaining as it is absorbing Opens tomorrow,0.55,2019-11-27,KnivesOut,positive
2173,175,2019-12-07 23:41:53,846,@Ana_d_Armas I saw #KnivesOut last night and you let it out alright WHEN you were supposed ot! Lol! Wish that I  can meet u while u are in NOLA filming with @BenAffleck ! Love you both! XOXOX,en,extended,False,0,,False,46985885,1203459645546864640,AnadArmas I saw KnivesOut last night and you let it out alright WHEN you were supposed ot Lol Wish that I can meet u while u are in NOLA filming with BenAffleck Love you both XOXOX,0.5416666666666666,2019-12-07,KnivesOut,positive
22505,1034,2019-11-28 21:00:01,73183,"#KnivesOut is a brilliant new murder-mystery from writer/director Rian Johnson that features A-list stars like Daniel Craig and Jamie Lee Curtis. We spoke with Craig and Curtis about their love of Johnson's script and more!
https://t.co/t7h0FCd3uK",en,extended,False,1,,False,734866610,1200157418593775616,KnivesOut is a brilliant new murdermystery from writerdirector Rian Johnson that features Alist stars like Daniel Craig and Jamie Lee Curtis We spoke with Craig and Curtis about their love of Johnsons script and more,0.540340909090909,2019-11-28,KnivesOut,positive
22806,1336,2019-11-28 19:41:00,16,"Well, @KnivesOut is easily my favorite movie this year.

Just, wow.

Amazing job @rianjohnson @Ana_d_Armas @ChrisEvans!!!

#KnivesOut #SoGood",en,extended,False,0,,False,1178120501815693312,1200137536712015872,Well KnivesOut is easily my favorite movie this year Just wow Amazing job rianjohnson AnadArmas ChrisEvans KnivesOut SoGood,0.5333333333333333,2019-11-28,KnivesOut,positive
26632,578,2019-11-24 18:37:54,89,"if this thing opens its eyes i'm gonna tell my kids my most controversial food opinion, which is that the rich tasted good during the revolution led by manny jacinto's jawline #KnivesOut https://t.co/uun9GfKWD2",en,extended,False,1,,False,286524160,1198672103698051077,if this thing opens its eyes im gonna tell my kids my most controversial food opinion which is that the rich tasted good during the revolution led by manny jacintos jawline KnivesOut,0.53125,2019-11-24,KnivesOut,positive
18916,443,2019-12-01 03:12:39,417,"Convinced the fam to see #KnivesOut.
1) it’s so good and original films deserve everything
2) the power of @ChrisEvans in convincing people to see movies cannot be understated",en,extended,False,1,,False,536926049,1200975972985491456,Convinced the fam to see KnivesOut1 its so good and original films deserve everything2 the power of ChrisEvans in convincing people to see movies cannot be understated,0.525,2019-12-01,KnivesOut,positive
17422,448,2019-12-01 22:20:23,358,@AnothermillennR This whole week! Both #JojoRabbit AND #KnivesOut made me smile ear to ear.  Just delightful pictures https://t.co/dWdtIdMLRR,en,extended,False,0,,False,803998812,1201264807866880000,AnothermillennR This whole week Both JojoRabbit AND KnivesOut made me smile ear to ear Just delightful pictures,0.5166666666666667,2019-12-01,KnivesOut,positive
9570,1580,2019-12-05 19:09:39,4112,"Genuinely considering launching a petition to get more #MurderMystery #movies featuring the fab Benoit Blanc.
Whose with me? @KnivesOut make it happen!

#KnivesOut #KnivesOutFilm #CrimeFiction #whodunnits #MovieReview #movielover https://t.co/aI56wbbF3o",en,extended,False,0,,False,847151550208393218,1202666360100327429,Genuinely considering launching a petition to get more MurderMystery movies featuring the fab Benoit BlancWhose with me KnivesOut make it happenKnivesOut KnivesOutFilm CrimeFiction whodunnits MovieReview movielover,0.5125,2019-12-05,KnivesOut,positive
25377,414,2019-11-25 23:30:04,8,Went to the @Cineworld #UnlimitedScreening of #KnivesOut today and it was good fun. A great selection of cast members and a nice mix of straightforward mystery solving and twists and turns in there. Was funny in places and I thought Daniel Craig worked well as a Detective in it.,en,extended,False,2,,False,852197127929442304,1199108017251373056,Went to the Cineworld UnlimitedScreening of KnivesOut today and it was good fun A great selection of cast members and a nice mix of straightforward mystery solving and twists and turns in there Was funny in places and I thought Daniel Craig worked well as a Detective in it,0.5041666666666667,2019-11-25,KnivesOut,positive
21795,324,2019-11-29 00:01:13,6,"Really enjoyed #KnivesOut.

Now time to stuff myself with Thanksgiving food.",en,extended,False,0,,False,4597936994,1200203018714669057,Really enjoyed KnivesOutNow time to stuff myself with Thanksgiving food,0.5,2019-11-29,KnivesOut,positive
5726,729,2019-12-06 22:56:00,588,"Well, you already know, I love these guys and these movies...

Bong Joon Ho's #Parasite
@rianjohnson's #KnivesOut https://t.co/Sj1GDnogs9",en,extended,False,0,,False,29145639,1203085709634093056,Well you already know I love these guys and these moviesBong Joon Hos Parasite rianjohnsons KnivesOut,0.5,2019-12-06,KnivesOut,positive
6173,1176,2019-12-06 20:08:32,76,Just saw “Knives Out” great cast!  Kevin especially loves Chris Evans and hopes to work with him some day!! #KnivesOut @ChrisEvans @KevinSpbbred55 https://t.co/LwmRsYkecn,en,extended,False,0,,False,4145705307,1203043566886494208,Just saw Knives Out great cast Kevin especially loves Chris Evans and hopes to work with him some day KnivesOut ChrisEvans KevinSpbbred55,0.5,2019-12-06,KnivesOut,positive
22235,764,2019-11-28 22:04:52,24,"No source material, a hard-to-get-right genre, no problem, “Knives Out” is this year’s most original—most inventive—movie, a whodunnit that truly keeps you guessing, and laughing, until the closing credits.

11.5 out of 12 Tamales

#knivesout #rianjohnson #AnadeArmas #ChrisEvans https://t.co/TARwijnGG2",en,extended,False,0,,False,916514042885410816,1200173741566763008,No source material a hardtogetright genre no problem Knives Out is this years most originalmost inventivemovie a whodunnit that truly keeps you guessing and laughing until the closing credits115 out of 12 Tamalesknivesout rianjohnson AnadeArmas ChrisEvans,0.5,2019-11-28,KnivesOut,positive
26649,595,2019-11-24 18:28:54,6945,@rianjohnson I saw Knives Out last night. Beautifully shot!! I love my #KnivesOut mug 🔪💜🔪 https://t.co/2zL0NH9skv,en,extended,False,0,,False,167049155,1198669839902105602,rianjohnson I saw Knives Out last night Beautifully shot I love my KnivesOut mug,0.5,2019-11-24,KnivesOut,positive
23240,271,2019-11-28 01:12:59,140,#KnivesOut was fantastic!,en,extended,False,0,,False,2540647957,1199858692646211584,KnivesOut was fantastic,0.5,2019-11-28,KnivesOut,positive
2374,376,2019-12-07 23:16:25,580,"I wonder how many people tried to by chunky cable knit sweaters after seeing @ChrisEvans in @KnivesOut ...

-
-

I ask because when I tried to buy one after seeing #KnivesOut, they were all sold out.",en,extended,False,0,,False,21059279,1203453236876894210,I wonder how many people tried to by chunky cable knit sweaters after seeing ChrisEvans in KnivesOut I ask because when I tried to buy one after seeing KnivesOut they were all sold out,0.5,2019-12-07,KnivesOut,positive
30605,485,2019-11-20 18:36:59,1681988,"#KnivesOut is a winning witty mystery
https://t.co/Y3cQ98h3cj",en,extended,False,5,,False,30261067,1197222319833452544,KnivesOut is a winning witty mystery,0.5,2019-11-20,KnivesOut,positive
16069,1095,2019-12-02 18:58:13,1319,"#MondayMotivaton was definitely #KnivesOut @KnivesOut film, brilliant #whodunit #thriller ! What a cast!  Spoiler GIF 😆🥳 https://t.co/4zxBf3K2vD",en,extended,False,0,,False,23588538,1201576320578334722,MondayMotivaton was definitely KnivesOut KnivesOut film brilliant whodunit thriller What a cast Spoiler GIF,0.5,2019-12-02,KnivesOut,positive
15860,886,2019-12-02 20:09:51,143,I’ve pondered it a bit and I have decided that #KnivesOut is my favorite movie of the year. https://t.co/xKslKuz33d,en,extended,False,0,,False,36003385,1201594346275065858,Ive pondered it a bit and I have decided that KnivesOut is my favorite movie of the year,0.5,2019-12-02,KnivesOut,positive
